@id,@lat,@lon,amenity,int_name,name,name:en,addr:country,addr:city,addr:street,addr:housenumber,addr:postcode,brand,fuel:biodiesel,fuel:octane_95,fuel:octane_98,fuel:diesel,opening_hours,operator,payment:coins,payment:diners_club,payment:mastercard,payment:notes,payment:visa,phone,website;;
309875534,41.9950681,21.4355937,pub,,Ирски паб Св. Патрик,St. Patrick Irish Pub,MK,Cкoпje,Кеј 13 Ноември,,1000,,,,,,10:00-24:00  Fr-Sa 10:00-01:00,,yes,,yes,yes,yes,,http://www.irishpub.com.mk/;;
4740585021,42.0014080,21.3781116,car_wash,,Дартекс Перење Теписи,Dartex tepich cleaning,,,Ванчо Мицков,41,1020,,,,,,Mo-Sa 09:00-18:00,,,,,,,+38971266866,http://www.dartex.mk;;
4740732822,42.0024666,21.3975443,bank,,Sparkasse,Ohridska Banka,,,,,,,,,,,,,,,,,,,;;
4741260650,41.9847107,21.4220562,arts_centre,,Atelje Bojar,,,,Salvador Aljende,,,,,,,,,,,,,,,+38971730550,http://www.bojar.org;;
4742916122,41.9936320,21.4109915,bank,,НЛБ Тутунска Банка,,,,Франклин Рузвелт,1,,,,,,,Mo-Su 08:00-17:00,,,,,,,+38923089090,http://www.nlb.mk;;
4776265422,42.0035328,21.4407164,hospital,,ЈЗУ ЗДРАВСТВЕН ДОМ,,,,,,,,,,,,,,,,,,,,;;
4790610721,41.9939247,21.4134179,drinking_water,,,,,,,,,,,,,,,,,,,,,,;;
4790623921,41.9933305,21.4134001,drinking_water,,,,,,,,,,,,,,,,,,,,,,;;
4794044627,42.0023100,21.4235498,bar,,Speakeasy,,,,,,,,,,,,,,,,,,,,;;
4839149455,41.9957057,21.4320378,pub,,Колектив,Kolektiv,,,,,,,,,,,,Колектив,,,,,,,;;
4845161021,42.0130581,21.4354285,bus_station,,,,,,Џон Кенеди,,,,,,,,,,,,,,,,;;
4845161022,42.0134567,21.4394950,bus_station,,,,,,,,,,,,,,,,,,,,,,;;
4845182821,42.0165220,21.4470617,bus_station,,,,,,,,,,,,,,,,,,,,,,;;
4845182822,42.0214168,21.4467678,bus_station,,,,,,,,,,,,,,,,,,,,,,;;
4845182921,42.0217932,21.4391929,bus_station,,,,,,,,,,,,,,,,,,,,,,;;
4845182922,42.0223540,21.4329444,bus_station,,,,,,,,,,,,,,,,,,,,,,;;
4846704245,41.9954521,21.4271773,cafe,,Крин,,,,,,,,,,,,,,,,,,,,;;
4846704246,41.9958705,21.4276434,pharmacy,,Виола,Viola,,,,,,,,,,,Mo-Fr 07:30-22:00; Sa 08:00-22:00; Su 09:00-17:00,,,,,,,+389 2 3125 155,https://viola.mk/
4846704247,41.9954508,21.4273767,pharmacy,,Зегин,Zegin,,,,,,,,,,,Mo-Fr 07:00-22:00; Sa 08:00-22:00; Su 08:00-16:00,,,,,,,,
4881325493,42.0062605,21.4061819,bar,,Minus Eden,,,,,,,,,,,,Tu-Sa 00:00-04:00,,,,,,,,;;
4881325494,42.0062040,21.4063065,casino,,Senator Jackpot,,,,,,,,,,,,,senator,,,,,,,;;
4894991469,42.0015851,21.3950847,music_school,,Piano Forte,Piana Forte,,,,,,,,,,,,,,,,,,,;;
4895300621,42.0054870,21.4431109,place_of_worship,,,,,,,,,,,,,,,,,,,,,,;;
4908711070,42.0077690,21.4207487,nightclub,Summer Club Butler,Летен клуб „Батлер“,,,,,,,,,,,,,,,,,,,,;;
4908711071,42.0074138,21.4211163,nightclub,Summer Club Havana,Летен клуб „Копакабана“,,,,,,,,,,,,,,,,,,,,;;
4908711072,42.0081867,21.4209543,nightclub,XL Summer Club,Летен клуб „XL“,,,,,,,,,,,,,,,,,,,,;;
4920962547,42.0038168,21.3878449,fast_food,,Domino's,,,,,,,Domino's,,,,,,Domino's,,,,,,,;;
4926298321,41.9909344,21.4506076,dentist,,Скопјанка Супердент,Skopjanka Superdent,,,Владимир Комаров,,1000,,,,,,Mo-Fr 07:30-15:30,,,,,,,+38975435235,;;
4935294926,42.0123976,21.4451457,restaurant,,,,,,,,,,,,,,,,,,,,,,;;
4938094324,41.9916808,21.4376415,pharmacy,,,,,,Булевар Кочо Рацин,,,Life,,,,,,,,,,,,,;;
4938101522,41.9917059,21.4378292,atm,,,,,,Булевар Кочо Рацин,,,,,,,,,Шпаркасе,,,,,,,;;
4940434121,41.9591336,21.5387866,drinking_water,,,,,,,,,,,,,,,,,,,,,,;;
4976333621,41.9873843,21.4613290,fountain,,Парк на светлината,Garden of lights,,,,,,,,,,,,,,,,,,,;;
4976334921,41.9934584,21.4634442,fountain,,Паркот на езерата,The garden of lakes,,,,,,,,,,,,,,,,,,,;;
4976334922,41.9913259,21.4640869,restaurant,,Т'га за југ,T'ga za jug,,,,,,,,,,,,,,,,,,,;;
4982232721,41.9988648,21.4238693,restaurant,,,BistRaw,,,,,,,,,,,Mo-Fr 12:00-20:00,,,,,,,,;;
4986311021,41.9909648,21.4650587,fast_food,,,Kono pizza,,,,,,,,,,,,,,,,,,,;;
4986311121,41.9885027,21.4534770,cafe,,,Happy,,,,,,,,,,,,,,,,,,,;;
4990134422,42.0024902,21.4394269,pharmacy,,Зегин,,,,Булевар Крсте Мисирков,,,,,,,,,,,,,,,,;;
4990142138,42.0195979,21.4412533,restaurant,,Бизнис,,,,Ресенска,1,,,,,,,,,,,,,,,;;
4990142140,41.9958867,21.4087335,casino,,Zlatna Kopacka,,,,,,,,,,,,,,,,,,,,;;
4990142142,42.0591176,21.4512951,casino,,Sportlife,,,,Радишанска,,,,,,,,,,,,,,,,;;
4990146123,42.0140898,21.4433645,post_office,,Пошта Чаир,,,,Џон Кенеди,,,,,,,,,,,,,,,,;;
4990146131,41.9715732,21.4563516,kindergarten,,Во светот на децата,,,,,,,,,,,,,,,,,,,,;;
4990148632,41.9960148,21.4092857,casino,,Sportlife,,,,,,,,,,,,,,,,,,,,;;
5000131675,41.9945773,21.4678840,bench,,,,,,,,,,,,,,,,,,,,,,;;
5000131676,41.9950617,21.4634477,bench,,,,,,,,,,,,,,,,,,,,,,;;
5017093623,41.9963142,21.4274642,bureau_de_change,,,,,,,,,,,,,,,,,,,,,,;;
5019758021,42.0039853,21.4280925,restaurant,,Парк,Park,,,,,,,,,,,,,,,,,,,;;
5020280587,41.9497269,21.2914891,place_of_worship,,Sveta Nedela,,,,,,,,,,,,,,,,,,,,;;
5025833449,42.0068653,21.4206127,nightclub,Epicentar,Епицетар,,,,,,,,,,,,WE-Su 23:45-05:00,,,,,,,,https://www.facebook.com/pg/ClubEpicentar/events/?ref=page_internal;;
5025833450,42.0079675,21.4228536,nightclub,Summer Club Central Park,Летен клуб „Централ парк“,,,,,,,,,,,,WE-Su 23:45-05:00,,,,,,,,https://www.facebook.com/pg/BestClubSkopje/about/?ref=page_internal;;
5033108253,42.0005946,21.4191901,restaurant,,Кантина,,,Cкoпje,Радњанска,4,1000,,,,,,Monday- Satudray 09:00-24:00,,,,,,,,;;
5041735621,42.0049046,21.3909815,fast_food,,Chicken House,Chicken House,,,,,,,,,,,,,,,,,,,;;
5054190437,41.9567000,21.2962080,waste_basket,,,,,,,,,,,,,,,,,,,,,,;;
5054190439,41.9559561,21.2964975,bench,,,,,,,,,,,,,,,,,,,,,,;;
5054190441,41.9551822,21.2967780,bench,,,,,,,,,,,,,,,,,,,,,,;;
5054709625,42.0042011,21.5047496,pharmacy,,BETTY,,,,,,,,,,,,,,,,,,,,https://betty.mk/;;
5054709626,42.0035989,21.5041694,bank,,НЛБ Тутунска Банка,,,,,,,,,,,,,,,,,,,,http://www.nlbtb.com.mk/;;
5055455127,41.9868165,21.4310260,atm,,,,,,,,,,,,,,,,,,,,,,;;
5058090722,42.0063640,21.4061742,language_school,,Гете-институт - Скопје,Goethe Institute - Skopje,,Cкoпje,8. Септември,1/5,1000,,,,,,Mo-Fr 08:30–16:00,Goethe Institute,,,,,,+389 2 3121604;+389 71 216 121,https://www.goethe.de/ins/mk/mk/index.html;
5062450021,42.0131776,21.4378942,cafe,,Te Flladi,,,,Џон Кенеди,,1000,,,,,,Mo-Su 06:00-02:00,Nazim Sulejmani,,,,,,+38978324244,;;
5064700321,42.0353232,21.4044150,restaurant,,Аликас,Alikas,,Визбегово,Ul Качанички пат,148,,,,,,,,,,,,,,,;;
5072397092,41.9914306,21.4633394,restaurant,,Пицерија Фамилија,Pizza Familija,,,,,,,,,,,,,,,,,,,;;
5074216083,41.9908973,21.3161910,restaurant,,Er & Bi,,,,,,,,,,,,,,,,,,,,www.erbi.com.mk;;
5093444115,41.9955629,21.4261760,pub,,Piazza Liberta,,,,,,,,,,,,,,,,,,,,http://piazzaliberta.mk/;;
5093577121,42.0003725,21.4350511,bus_station,,,meet point,,,,,,,,,,,,,,,,,,,;;
5094555424,42.0618376,21.4507243,pharmacy,,Зегин,Zegin,,,,,,,,,,,,,,,,,,,;;
5101621121,42.0068376,21.3328887,restaurant,,,GARDEN,,,Булевар Ѓорче Петров,,1000,,,,,,Mo-Su 09:00-00:00,,,,,,,+389 78 239 711,;;
5110720230,42.0013523,21.4376398,biergarten,La Kaña,Ла Кања,,,,,,,,,,,,,,,,,,,,;;
5110720231,42.0011325,21.4375923,cafe,Shisha,Shisha,Shisha,,,,,,,,,,,Mo-Su 10:00-22:00,,,,,,,,;;
5110720232,42.0012910,21.4378235,bar,,Syri,,,,,,,,,,,,,,,,,,,,;;
5115636121,42.0003455,21.3382502,drinking_water,,,,,,,,,,,,,,,,,,,,,,;;
5116077621,41.9988440,21.4254663,drinking_water,,,,,,,,,,,,,,,,,,,,,,;;
5119970621,41.9980880,21.4387470,community_centre,British Council,Британски совет,British Council,,,Булевар Гоце Делчев,6,1000,,,,,,Mo  We 13:00-17:30; Fr 10:00-13:00,,,,,,,+389 (0)2 3135 035,https://www.britishcouncil.mk/;
5126177223,41.9767846,21.4539166,nursing_home,,Bozinovski,Bozhinovski,,,Лазар Димитров,22a,1000,,,,,,,,,,,,,,;;
5129209624,42.0004422,21.4211669,bar,,Papillon,,,,,,,,,,,,,,,,,,,,;;
5130474890,41.9933702,21.4271939,hospital,,Здравствен дом „Железничар“,Železničar Health Centre,,,,,,,,,,,,,,,,,,,;;
5131817487,41.9955107,21.4255670,fast_food,,Domino's Pizza,,,Cкoпje,Димитрие Чуповски,26,1000,Domino's Pizza,,,,,Mo-Su 10:00-24:00,,,,,,,,;;
5131823434,41.9948876,21.4276102,bank,,TTK,,,,,,,,,,,,,,,,,,,,;;
5131832941,41.9948293,21.4276093,restaurant,,7 Скара Ресторан,7 Grill Restaurant,,Cкoпje,Даме Груев,7,1000,,,,,,Mo-Th 08:00-24:00; Sa 08:00-01:00,,,,,,,+38923224000,http://7.mk/skara-restoran/;
5160613722,41.9899769,21.4492023,restaurant,,Мезе Бар,Meze Bar,,Cкoпje,Булевар Кузман Јосифовски Питу,15,1000,,,,,,Fr-Su 08:00-01:00; Su 08:00-17:00; Mo-Th 08:00-00:00,,,,,,,+38926121214,https://www.facebook.com/mezebarskopjanka/
5164776021,41.9987825,21.3889793,drinking_water,,,,,,,,,,,,,,,,,,,,,,;;
5176232882,41.9928749,21.4195536,parking,,Зебра,,,,,,,,,,,,,,,,,,,,;;
5176248987,41.9927714,21.4192046,cafe,,Изи,Izzi,,,,,,,,,,,,,,,,,,,;;
5181488721,41.9700886,21.3602078,drinking_water,,,,,,,,,,,,,,,,,,,,,,;;
5184727125,42.0084679,21.3678533,restaurant,,Ubac,,,,Булевар Ѓорче Петров,2,1000,,,,,,,,,,,,,+38972555005,;;
5204164823,42.0033980,21.4170443,fast_food,,Royal Burger,,,,,,,,,,,,,,,,,,,,;;
5224224121,41.9916485,21.4223088,restaurant,,Gostilnica Gurman,guest house Gurman,,,,,1000,,,,,,Mo-Su 07:00-22:00,,,,,,,+38923176200,;;
5246219203,41.9868025,21.4193986,restaurant,,Баба Цана,Baba Cana,,,,,,,,,,,,,,,,,,,;;
5260415957,41.9981195,21.4239699,pub,,Паб Порта,Pub Porta,,Cкoпje,Булевар Партизански Одреди,21/A2-1,1000,,,,,,Mo-Th 09:00-00:00  Fr-Sa 09:00-01:00,,,,,,,,;;
5268700370,42.0044372,21.3931934,restaurant,,Pizza Jakomo,,,Cкoпje,Никола Русински,15,1000,,,,,,,,,,,,,+37976338668;+38978338668,http://www.pizzajakomo.com/;
5273369221,42.0218845,21.4394224,bureau_de_change,,мерса мобиле,mersa mobile,,,Втора Македонска Бригада,lok 8,1000,,,,,,Mo-Sa 09:00-21:00; Su 12:00-17:00,Harbin Ametaj,,,,,,+38922626808,http://www.mersamobile.com;
5284221296,42.0013652,21.4216953,cafe,,Laika,,,,,,,,,,,,,,,,,,,,;;
5284221297,42.0021654,21.4216722,bar,,Kaldrma,,,,,,,,,,,,,,,,,,,,;;
5284221299,42.0022762,21.4217791,bar,,Van Gogh,,,,,,,,,,,,,,,,,,,,;;
5288522422,41.9958526,21.4230134,cafe,New Age,Еу ејџ,,,,,,,,,,,,,,,,,,,,;;
5289611966,42.0057641,21.3813769,pub,,Pub,,,,,,,,,,,,,,,,,,,,;;
5289706560,41.9915759,21.4279999,fast_food,,Burger King,,,,,,,Burger King,,,,,,,,,,,,,;;
5289706561,41.9913338,21.4276864,restaurant,,Star Ocean,,,,,,,,,,,,,,,,,,,,;;
5292130834,41.9768128,21.4444199,cafe,,63,,,,,,,,,,,,,,,,,,,,;;
5292130848,42.0005187,21.4149006,restaurant,,Fitness house,,,,,,,,,,,,,,,,,,,,;;
5292130849,41.9965778,21.4245830,fast_food,,American best burger,,,,,,,,,,,,,,,,,,,,;;
5298107134,42.0040209,21.3978977,internet_cafe,,Insomnia Gaming Club,,,,,,,,,,,,,,,,,,,023066670,http://insomnia.mk/;;
5299446527,42.0051140,21.4084653,post_office,,Македонска пошта,,,,,,,,,,,,,,,,,,,,;;
5299947547,42.0029952,21.4000902,fast_food,,Foodio,,,,,,,,,,,,,,,,,,,,;;
5303948278,42.0078535,21.3688665,bar,,Hazard Club,,,,,,,,,,,,,,,,,,,,;;
5324087246,42.0052280,21.4108010,bar,,Tesla Bar,,,,,,,,,,,,,,,,,,,,;;
5331095878,42.0065896,21.4020786,fast_food,,Etna,,,,,,,,,,,,,,,,,,,,;;
5333318375,42.0029303,21.4004646,bank,,УНИБанка,UNIBank,,,,,,,,,,,,,,,,,,,http://www.unibank.com.mk/;;
5333318377,42.0028979,21.4006990,fast_food,,Жужу Бургер,,,,,,,,,,,,,,,,,,,,;;
5333318378,42.0028742,21.4008798,bank,,TTK Bank,,,,,,,,,,,,,,,,,,,,;;
5333318379,42.0028618,21.4010137,pharmacy,,Eurofarm,,,,,,,,,,,,,,,,,,,,;;
5333583388,42.0034483,21.3991821,cafe,,Giovani,Giovani,,,,,,,,,,,,,,,,,,,;;
5339314470,41.9976279,21.4332417,parking_entrance,,,,,,,,,,,,,,,,,,,,,,;;
5339772021,41.9947622,21.4290413,bar,,Centar Bar,,,,,,1000,,,,,,Mo-Su 09:00-23:00,,,,,,,,;;
5344777679,42.0072989,21.3715093,casino,,Admiral,,,,,,,,,,,,,,,,,,,,;;
5344777682,42.0079507,21.3696473,casino,,Senator,,,,,,,,,,,,,,,,,,,,;;
5344777689,42.0072007,21.3681630,pharmacy,,Зегин,Zegin,,,,,,,,,,,,,,,,,,,;;
5344777690,42.0073336,21.3682252,pharmacy,,Betty,,,,,,,,,,,,,,,,,,,,;;
5346935627,42.0047408,21.4099400,cafe,,,,,,,,,,,,,,,,,,,,,,;;
5363968025,42.0057849,21.3928860,parking_entrance,,,,,,,,,,,,,,,,,,,,,,;;
5389579247,42.0219469,21.3507063,car_wash,,Интер Кријорд,,,,,,,,,,,,,,,,,,,,;;
5389579252,42.0218850,21.3506365,veterinary,,Вет-Медика,,,,,,,,,,,,,,,,,,,,;;
5389579257,42.0219567,21.3516638,car_wash,,,,,,,,,,,,,,,,,,,,,,;;
5402663235,41.9830723,21.4711307,bar,,Coffeelix,,,,Булевар Јане Сандански,,1000,,,,,,Mo-Su 09:00-00:00,,,,,,,,;;
5431407636,42.0032708,21.4012616,fast_food,,Magic,,,,,,,,,,,,,,,,,,,,;;
5467884712,41.9837709,21.4808444,restaurant,,Segreto Plus,,,,,,,,,,,,,,,,,,,,;;
5477162224,42.0059837,21.3586972,bus_station,,Сагудати улица,,,,,,,,,,,,,,,,,,,,;;
5477162225,41.9974199,21.4228063,motorcycle_parking,,,,,,,,,,,,,,,07-21 / 07-14,,,,,,,;;
5477171921,41.9960390,21.4289957,motorcycle_parking,,,,,,,,,,,,,,,07-21 / 07-14,,,,,,,;;
5484708477,42.0007066,21.4268797,bar,,Thirio,,,,Булевар Илинден,38,,,,,,,,,,,,,,,;;
5518565239,41.9753116,21.4205398,bench,,,,,,,,,,,,,,,,,,,,,,;;
5518565240,41.9751965,21.4213122,bench,,,,,,,,,,,,,,,,,,,,,,;;
5518565241,41.9751133,21.4214727,bench,,,,,,,,,,,,,,,,,,,,,,;;
5518583287,41.9755086,21.4192797,shelter,,,,,,,,,,,,,,,,,,,,,,;;
5534803022,42.0023198,21.4218407,cafe,,Кахава,Cahawa,,,,,1000,,,,,,,,,,,,,,;;
5541129621,41.9817463,21.4543183,car_wash,,Авто перална,Avto Peralna Go Wash,,,Булевар 3та Македонска Бригада,50,1000,,,,,,Mo-Su 09:00-20:00,,,,,,,+38970601675,https://www.facebook.com/profile.php?id=100014789862844;;
5547993930,41.9790276,21.4863501,veterinary_pharmacy,,,,,,,,,,,,,,,,,,,,,,;;
5548809221,41.9995926,21.4366123,restaurant,,кај сердарот,Kaj Serdarot,,,,,,,,,,,,,,,,,,,;;
5559033546,41.9974686,21.4349757,pub,,Lounge Bar Divan,,,,,,,,,,,,,Hotel Stone Bridge,,,,,,,;;
5561692079,41.9729164,21.4565032,restaurant,,Тарапана,,,,,,,,,,,,,,,,,,,,;;
5572053321,42.0013292,21.4205747,restaurant,,Дебар Маало,Debar Maalo,,,Живко Чинго,,1000,,,,,,Su-Th 08:00-00:30; Fr-Sa 08:00-01:00,,,,,,,+38976219654,;
5584459881,42.0023986,21.4039653,fuel,,Макпетрол,Makpetrol,,Cкoпje,Булевар Партизански Одреди,,1000,Макпетрол,yes,yes,,yes,24/7,,,,,,,,http://www.makpetrol.mk;;
5600176621,42.0319727,21.4333393,hospital,,,bioenergy,,,,,,,,,,,,,,,,,,,;;
5604182920,41.9986406,21.4253762,cafe,,Mikel,Vinyl,,Cкoпje,Булевар Партизански Одреди,14,1000,,,,,,,,,,,,,,https://www.facebook.com/vinylmk/;;
5619946672,42.0013801,21.4134098,taxi,,Такси Вардар,Taxi Vardar,,,,,,,,,,,,,,,,,,,;;
5622210754,42.0087916,21.4181784,cafe,,Централ Парк,,,,,,,,,,,,,,,,,,,,;;
5624670966,42.0023813,21.4235595,restaurant,,МЦМ Мезе Бар,MCM Meze Bar,,,Булевар Илинден,80,1000,,,,,,24/7,,,,,,,+38970250420,;;
5624682355,42.0028235,21.4239655,restaurant,,Костарика,Kostarika,,,,,,,,,,,,,,,,,,,;;
5624682356,42.0033660,21.4242333,restaurant,,Калабалак,Kalabalak,,,,,,,,,,,,,,,,,,,;;
5624682357,42.0028813,21.4240111,restaurant,,Старо Скупи,Staro Skupi,,,,,,,,,,,,,,,,,,,;;
5624682358,42.0030128,21.4240218,restaurant,,Занзибар,Zanzibar,,,,,,,,,,,,,,,,,,,;;
5626432520,42.0013712,21.4210921,restaurant,,Идадија,Idadija,,,,,,,,,,,,,,,,,,,;;
5626433431,42.0014530,21.4214837,restaurant,,Наџак,Nadzak,,,,,,,,,,,,,,,,,,,;;
5626433457,42.0010941,21.4206632,restaurant,,Zing,Fruti Di Mare,,,,,,,,,,,,,,,,,,,;;
5626433480,42.0007591,21.4200490,restaurant,,Дебар Маало,Gostilnica Ilinden,,,,,,,,,,,,,,,,,,,;;
5626433502,42.0014888,21.4208615,restaurant,,Кај Перо,Kaj Pero,,,,,,,,,,,,,,,,,,,;;
5646430122,42.0130459,21.4434522,hospital,,Visar,,,,Ќемал Ататурк,,,,,,,,,,,,,,,,;;
5659318796,42.0002331,21.4234510,bar,,Radio bar,,,,,,,,,,,,,,,,,,,,;;
5660202454,41.9999867,21.4231465,fast_food,,Dogs bar,,,,,,,,,,,,,,,,,,,,;;
5667327221,42.0521251,21.3415172,nursing_home,,Феникс дом за стари лица,phoenix nursing home,,,,,,,,,,,,,,,,,,,;;
5672388922,42.0097099,21.4443175,car_wash,,перална,car wash automatic,,,Булевар Цветан Димов,,1000,,,,,,Mo-Su 08:00-00:00,,,,,,,,http://facebook.com/carwashavtomatik;;
5687563887,41.9944177,21.4318165,fast_food,,BubbleWaffle's,,,Скопје,Димитрие Чуповски,2,1000,,,,,,10:00-21:00,,,,,,,+389 78 243 483,https://www.facebook.com/bubblewaffleskopje/;;
5687566827,41.9892798,21.4595293,recycling,,,,,,,,,,,,,,,,,,,,,,;;
5690140438,41.9922468,21.4264143,cafe,,DejaVu,,,,,,,,,,,,,,,,,,,,;;
5690140660,41.9922273,21.4266738,cafe,,Istanbul,,,,,,,,,,,,,,,,,,,,;;
5692608680,41.9990664,21.4236496,restaurant,,Gostilnica Estel,,,,,,,,,,,,,Estel,,,,,,,;;
5713714222,42.0229571,21.3885778,cafe,,AvAv Dog Park,,,,,,,,,,,,,,,,,,,,;;
5723775524,42.0043046,21.4235182,drinking_water,,,,,,,,,,,,,,,,,,,,,,;;
5723775525,41.9993602,21.4366272,drinking_water,,,,,,,,,,,,,,,,,,,,,,;;
5723775526,42.0012102,21.4397416,drinking_water,,,,,,,,,,,,,,,,,,,,,,;;
5723775527,41.9954993,21.4401224,drinking_water,,,,,,,,,,,,,,,,,,,,,,;;
5723785794,41.9998074,21.4361306,bureau_de_change,,,,,,,,,,,,,,,,,,,,,,;;
5731830652,41.9934567,21.4326259,bank,,Halkbank,,,,,,,,,,,,,,,,,,,,;;
5737128327,41.9928021,21.4075984,childcare,,Miss Poppins gradinka,,,,,,,,,,,,,,,,,,,,;;
5752110870,42.0605945,21.3882173,parking,,,,,,,,,,,,,,,,,,,,,,;;
5759411265,41.9931833,21.4664512,atm,,,,,,,,,,,,,,,,,,,,,,;;
5759414045,41.9937893,21.4661079,bar,,Bar,,,,,,,,,,,,,,,,,,,,;;
5770427174,42.0063483,21.3740403,restaurant,,Aleksandrija,,,,,,,,,,,,,,,,,,,,;;
5775030453,41.9931868,21.4414844,cafe,,,O La La,,,,,,,,,,,,,,,,,,,;;
5775648351,41.9996604,21.4386391,parking_entrance,,,,,,,,,,,,,,,,,,,,,,;;
5775898209,41.9751093,21.3909369,drinking_water,,,,,,,,,,,,,,,,,,,,,,;;
5782900754,41.9878133,21.4457433,fast_food,,Пицерија Џокер,Pizza Joker,,,,,1000,,,,,,Mo-Fr 09:00-23:00; Sa 11:00-11:00; Su 12:00-20:00,,,,,,,+38976840031,
5789449053,41.9995917,21.4361151,restaurant,,СНОШТИ МИНАВ,SNOSTI MINAV,,,,,,,,,,,,,,,,,,,;;
5798860062,41.9392769,21.5160955,bureau_de_change,,,,,,,,,,,,,,,,,,,,,,;;
5798860601,41.9393740,21.5161830,atm,,,,,,,,,,,,,,,НЛБ Банка,,,,,,,;;
5798861909,41.9392561,21.5161585,restaurant,,,,,,,,,,,,,,,,,,,,,,;;
5807750050,41.9952880,21.4367281,restaurant,,,,,,,,,,,,,,,,,,,,,,;;
5807750051,41.9981594,21.4304538,bar,,,,,,,,,,,,,,,,,,,,,,;;
5813417254,42.0009079,21.4200655,restaurant,,Кафана Дебар Маало,Kafana Debar Maalo,,,Живко Чинго,,1000,,,,,,Mo-Th 08:00-00:00; Fr-Su 08:00-01:00,,,,,,,+38971279660,;
5830234866,41.9600200,21.2952137,restaurant,,Fish Grill (Macedonian Cave Restaurant),,,,,,,,,,,,Mo-Su 09:00-21:00,,,,,,,,;;
5830234869,41.9517521,21.2992329,boat_rental,,Изнајмување чамец „Кенан“,Boat Trip Kenan,,,,,,,,,,,,,,,,,,,;;
5830234870,41.9504927,21.2994019,boat_rental,,Изнајмување чамец и кајаци „Алмата прима“,Almata Prima Boat trip and Kayak Rental,,,,,,,,,,,,,,,,,,,https://almata-prima-kayak-rental-and.business.site/;;
5840484087,42.0031615,21.4001853,restaurant,,Буре,,,,,,,,,,,,,,,,,,,,;;
5841674946,42.0022334,21.4352595,drinking_water,,,,,,,,,,,,,,,,,,,,,,;;
5841696839,41.9752419,21.4088614,bench,,,,,,,,,,,,,,,,,,,,,,;;
5841696840,41.9753979,21.4082288,bench,,,,,,,,,,,,,,,,,,,,,,;;
5841696876,41.9655334,21.3950754,bench,,,,,,,,,,,,,,,,,,,,,,;;
5841696878,41.9655406,21.3951182,waste_basket,,,,,,,,,,,,,,,,,,,,,,;;
5841696879,41.9651176,21.3942912,waste_disposal,,,,,,,,,,,,,,,,,,,,,,;;
5841696956,41.9651051,21.3943158,cafe,,,,,,,,,,,,,,,,,,,,,,;;
5841696980,41.9734422,21.4029805,shelter,,,,,,,,,,,,,,,,,,,,,,;;
5841719690,42.0018488,21.4324361,shelter,,,,,,,,,,,,,,,,,,,,,,;;
5841843563,41.9584413,21.2954889,cafe,,Fresh,,,,,,,,,,,,,,,,,,,,;;
5846660690,41.9967891,21.4283169,school,,Casta Diva,,,,Васил Главинов,7/30,1000,,,,,,16:00-22:00,,,,,,,+38923220205,http://www.castadiva.com.mk;;
5847433810,42.0230826,21.4327811,driving_school,,Auto Shkolla Zebra,,,Cкoпje,2ra Makedonska Brigada,7,1000,,,,,,Mo-Fr 09:00-18:00; Sa 10:00-16:00,,,,,,,+38970215214,http://www.autoshkollazebra.com/;
5851958485,41.9881026,21.4717874,doctors,,,,,,,,1000,,,,,,Mo-Fr 00:00-24:00,,,,,,,,;;
5859109291,42.0094177,21.4346717,pharmacy,,,,,,Свети Прохор Пчински,,,,,,,,,,,,,,,,;;
5859233985,42.0128215,21.4341981,cafe,,Kandi,Kandy,,,,,255,,,,,,Mo-Su 07:15-00:00,Mensur&Hasan,,,,,,,;;
5863885686,42.0026460,21.4614608,bar,,Ле Петит,Le Petit,,,,,1000,,,,,,Mo-Su 08:00-01:00,,,,,,,,;;
5869018606,42.0026892,21.4605034,fast_food,,Млечен ресторант АНЕ,,,,,,,,,,,,,,,,,,,,;;
5901737591,41.9956625,21.4320988,pub,,,Pivnika Temov,,,,,,,,,,,,,,,,,,,;;
5901752386,42.0001822,21.4360203,pub,,,Damar,,,,,,,,,,,,,,,,,,,;;
5901752487,42.0001818,21.4358622,pub,,,Winery Temov,,,,,,,,,,,,,,,,,,,;;
5908867785,41.9945181,21.4383755,bar,,,Old lady beer bar,,,,,,,,,,,,,,,,,,,;;
5942588790,41.9932054,21.4342834,drinking_water,,,,,,,,,,,,,,,,,,,,,,;;
5942592987,42.0157614,21.4461539,drinking_water,,,,,,,,,,,,,,,,,,,,,,;;
5964767286,41.9600725,21.2953055,restaurant,,,Macedonian Cave Restaurant FISH,,,,,,,,,,,,,,,,,,,;;
5968279888,41.9989349,21.4353025,fast_food,,,Gelateria Mony,,,,,,,,,,,,,,,,,,,;;
6018277285,41.9987593,21.4242861,cafe,,,7 Grama Espresso Studio,,,,,,,,,,,,,,,,,,,;;
6018277485,41.9971825,21.4284228,cafe,,Squeeze Me,Squeeze Me,,,,,,,,,,,Mo-Su 09:00-21:00,,,,,,,,;;
6030006585,41.9974347,21.4344946,atm,,,,,,,,,,,,,,,Halkbank,,,,,,,;;
6030006586,41.9952698,21.4328457,atm,,,,,,,,,,,,,,,Охридска Банка,,,,,,,;;
6032865185,41.9653983,21.3954441,toilets,,,,,,,,,,,,,,,,,,,,,,;;
6032865285,42.0002555,21.4361778,cafe,,k8,,,,,,,,,,,,Mo-Su 10:00-22:00,,,,,,,,;;
